latitude;longitude;numberFloor;buildingHeight;completedYear
40.75553894043;-73.976692199707;47;230.25;2001
40.764358520508;-73.982711791992;67;229.61999511719;2013
40.76171875;-73.981842041016;51;229.21000671387;1985
41.883560180664;-87.635787963867;53;229.05999755859;2019
25.763990402222;-80.192878723145;64;228.60000610352;0
40.751281738281;-73.992362976074;57;228.60000610352;1972
40.759979248047;-73.981567382812;54;228.60000610352;1972
42.347229003906;-71.082649230957;52;228.60000610352;1964
34.051441192627;-118.2515335083;52;228.60000610352;1992
40.768939971924;-73.983108520508;55;228.32000732422;2004
40.76831817627;-73.983139038086;55;228.32000732422;2004
34.050079345703;-118.25318908691;52;228.30000305176;1991
40.714790344238;-74.014373779297;44;228.30000305176;2010
40.706119537354;-74.008499145508;55;227.08000183105;1989
40.757900238037;-73.986457824707;54;227.08000183105;1972
30.693300247192;-88.039916992188;35;227.08000183105;2007
41.884788513184;-87.61979675293;54;226.7200012207;2010
40.713321685791;-74.012138366699;49;226.5;2006
40.709850311279;-74.010902404785;54;226.4700012207;1972
40.70544052124;-74.00968170166;57;225.86000061035;1931
29.757129669189;-95.367950439453;53;225.86000061035;1996
47.610439300537;-122.33194732666;56;225.55999755859;1989
39.955348968506;-75.169059753418;55;225.25;1991
40.713539123535;-74.015022277832;51;225.19999694824;1986
25.782279968262;-80.191802978516;60;224.89999389648;2018
0.0;0.0;65;224.33999633789;0
34.053649902344;-118.25321960449;55;224.0299987793;1975
36.138069152832;-115.15952301025;63;224,00;0
29.754400253296;-95.372703552246;55;223.11999511719;1984
41.886169433594;-87.639526367188;52;223,00;2017
41.896411895752;-87.623153686523;63;222.89999389648;1986
39.952091217041;-75.183563232422;49;222.5;2017
42.328990936279;-83.039688110352;70;221.49000549316;1977
41.867141723633;-87.62133026123;62;221.33999633789;2009
40.755588531494;-73.986923217773;47;221.28999328613;2004
40.439788818359;-79.996002197266;54;221,00;1983
34.048500061035;-118.26139831543;53;221,00;1991
29.7555103302;-95.361549377441;52;221,00;1982
33.75936126709;-84.388572692871;73;220.36999511719;1976
34.052959442139;-118.25173187256;54;220.36999511719;1983
47.605239868164;-122.32940673828;57;220.07000732422;1990
32.784790039062;-96.802551269531;62;219.46000671387;1986
39.362468719482;-74.414840698242;53;218.91999816895;2012
34.050731658936;-118.25942993164;52;218.53999328613;1989
40.764751434326;-73.979316711426;68;218.24000549316;1985
40.75910949707;-73.965896606445;65;217.92999267578;2017
40.758270263672;-73.971458435059;61;217.92999267578;2017
39.743549346924;-104.98851013184;56;217.63000488281;1984
29.759149551392;-95.367637634277;50;217.63000488281;1970
39.747661590576;-104.98977661133;52;216.11000061035;1982
39.363430023193;-74.414161682129;56;216,00;0
41.498249053955;-81.694129943848;52;215.80000305176;1928
40.755798339844;-73.975570678711;52;215.5;1960
25.7841796875;-80.190040588379;60;215.19999694824;2017
40.745651245117;-73.986289978027;52;214.89999389648;0
40.763591766357;-73.972282409668;50;214.88999938965;1968
25.780849456787;-80.189979553223;62;214.60000610352;0
39.769580841064;-86.157127380371;49;213.66999816895;1990
40.741279602051;-73.987380981445;50;213.36000061035;1909
34.05078125;-118.25771331787;52;213.05999755859;1971
34.051570892334;-118.25701141357;52;213.05999755859;1971
39.743579864502;-104.98522949219;50;212.75;1983
40.753890991211;-73.981048583984;59;212.44999694824;1931
29.95025062561;-90.070808410645;51;212.44999694824;1972
41.888679504395;-87.627578735352;52;211.83999633789;1972
37.792629241943;-122.40045166016;48;211.83999633789;1986
0.0;0.0;72;211,00;0
40.757141113281;-73.982879638672;48;210.91999816895;1992
40.691669464111;-73.982963562012;57;210.89999389648;2018
29.755449295044;-95.372009277344;50;210.52000427246;1983
40.763820648193;-73.974891662598;49;210,00;1974
40.708549499512;-74.010108947754;52;209.71000671387;1967
40.702941894531;-74.009407043457;53;209.39999389648;1972
40.755409240723;-73.974571228027;50;209.39999389648;1963
40.711330413818;-74.006790161133;47;209.39999389648;2016
41.899780273438;-87.627487182617;60;209,00;2009
42.355850219727;-71.059608459473;55;208.78999328613;2016
29.75731086731;-95.3720703125;50;208.78999328613;1980
40.765308380127;-73.982566833496;52;208.49000549316;2003
30.26482963562;-97.744659423828;56;208.14999389648;2010
40.762321472168;-73.971290588379;52;207.88000488281;1993
41.880241394043;-87.636497497559;51;207.63999938965;2005
41.881610870361;-87.633422851562;50;207.27000427246;1990
41.88090133667;-87.636299133301;48;207.10000610352;2005
25.785190582275;-80.189918518066;63;207,00;2009
29.756109237671;-95.362319946289;47;206.80000305176;1978
33.772731781006;-84.386520385742;47;206.35000610352;1980
40.761249542236;-73.998481750488;61;206,00;2015
40.759349822998;-73.982131958008;51;205.44000244141;1972
0.0;0.0;57;205.39999389648;2018
41.900428771973;-87.624542236328;57;205.13000488281;1983
40.752071380615;-73.978759765625;53;205.13000488281;1930
40.747001647949;-73.944030761719;50;205.13000488281;1990
40.712200164795;-74.009201049805;56;205.05999755859;2007
41.884769439697;-87.618690490723;64;204.89999389648;2007
40.762031555176;-73.984519958496;48;204.2200012207;1970
41.886520385742;-87.630531311035;49;203.61000061035;1992
44.978229522705;-93.272979736328;52;203.58000183105;1983
36.15523147583;-95.990631103516;52;203.30000305176;1975
34.045181274414;-118.2670135498;54;203.2799987793;2010
33.847110748291;-84.368469238281;48;202.69000244141;2008
39.099720001221;-84.506927490234;40;202.69000244141;2011
40.762329101562;-73.973960876465;58;202.38999938965;1982
47.605201721191;-122.33104705811;43;201.16999816895;2017
35.227569580078;-80.840682983398;47;200.80999755859;2002
41.500118255615;-81.691581726074;46;200.55999755859;1985
33.786869049072;-84.383720397949;41;200.16000366211;2006
40.740478515625;-73.955200195312;50;200,00;0
40.740589141846;-73.956092834473;50;200,00;0
40.740840911865;-73.955169677734;50;200,00;0
40.741279602051;-73.955741882324;50;200,00;0
40.741451263428;-73.956520080566;50;200,00;0
0.0;0.0;56;199.94999694824;0
25.771310806274;-80.189529418945;47;199.5;2010
40.707389831543;-74.011627197266;50;199.33999633789;1932
40.760688781738;-73.998863220215;58;199.16999816895;2009
40.760730743408;-73.999496459961;58;199.16999816895;2009
40.757789611816;-73.970741271973;51;199.03999328613;1986
41.882308959961;-87.636268615723;50;198.58000183105;2001
0.0;0.0;57;198.11999511719;0
40.762218475342;-73.975021362305;53;198.11999511719;1990
25.783319473267;-80.19010925293;63;198,00;2008
25.947650909424;-80.120101928711;52;197.82000732422;2018
25.9349193573;-80.121078491211;47;197.82000732422;2017
25.951620101929;-80.119903564453;60;197.80000305176;0
25.799039840698;-80.185737609863;57;197.80000305176;2018
40.751178741455;-73.97664642334;56;197.80000305176;1929
40.754638671875;-73.974891662598;47;197.50999450684;1967
41.884178161621;-87.630249023438;31;197.50999450684;1965
40.76139831543;-73.973411560059;37;197.32000732422;1983
41.893840789795;-87.625770568848;56;197.14999389648;2004
40.749561309814;-73.939628601074;58;196.89999389648;2017
37.790370941162;-122.3960723877;58;196.60000610352;2009
40.712429046631;-74.015548706055;44;196.60000610352;1986
41.89155960083;-87.612159729004;70;196.44999694824;1968
40.754608154297;-73.98477935791;43;196.44000244141;2007
41.891441345215;-87.617958068848;58;196.28999328613;2001
40.757061004639;-73.972503662109;50;196,00;1931
25.940040588379;-80.120552062988;46;196,00;2015
41.885620117188;-87.619827270508;60;195.7799987793;0
25.921989440918;-80.121780395508;50;195.69999694824;2018
36.123931884766;-115.16790008545;53;195.67999267578;2007
41.891960144043;-87.628540039062;57;195.38000488281;2003
25.948160171509;-80.120559692383;57;195.36999511719;2016
40.702041625977;-74.012069702148;50;195.07000732422;1969
39.746398925781;-104.99806213379;45;194.75;2010
41.884719848633;-87.636489868164;45;194.57000732422;2009
40.758918762207;-73.994659423828;63;194.55000305176;2011
25.758089065552;-80.192428588867;60;194.19999694824;2017
25.932729721069;-80.121246337891;55;193.85000610352;2017
41.886459350586;-87.629089355469;46;193.55000305176;1989
40.440021514893;-80.003646850586;40;193.55000305176;1984
41.259010314941;-95.937568664551;45;193.25;2002
40.757778167725;-73.972381591797;44;193.25;1969
29.757900238037;-95.363380432129;46;192.74000549316;2011
36.12313079834;-115.17012023926;43;192.63999938965;0
40.751560211182;-73.98127746582;48;192.60000610352;1929
40.750068664551;-73.983749389648;59;192.58000183105;2010
41.884159088135;-87.625602722168;57;192.38000488281;2005
25.768720626831;-80.193939208984;58;192.33000183105;0
36.129501342773;-115.16486358643;52;192.33000183105;2008
25.76948928833;-80.195152282715;55;192.2799987793;2009
40.709091186523;-74.013641357422;57;192.11000061035;2010
0.0;0.0;57;192.0299987793;0
40.754638671875;-73.982696533203;50;192.0299987793;1972
47.606220245361;-122.33376312256;50;192.0299987793;1969
40.708721160889;-74.008140563965;44;192.0299987793;1966
25.761070251465;-80.194282531738;52;192,00;2008
40.750869750977;-73.977851867676;49;191.7200012207;1982
32.781448364258;-96.800758361816;52;191.41999816895;1965
40.765308380127;-73.980842590332;45;191.41999816895;1971
40.763031005859;-73.978988647461;50;190.5;1969
34.051609039307;-118.25505828857;48;190.5;1979
25.77227973938;-80.191459655762;47;190.5;1987
40.756568908691;-73.97338104248;47;190.5;1931
41.888889312744;-87.63020324707;44;189.99000549316;2009
40.767429351807;-73.961776733398;54;189.88999938965;1991
39.099700927734;-94.583770751953;42;189.88999938965;1988
36.12963104248;-115.17278289795;64;189.58999633789;2008
29.41902923584;-98.483551025391;0;189.58999633789;1968
40.740650177002;-73.988052368164;50;189.2799987793;2010
40.75910949707;-73.976150512695;51;189,00;1976
34.049160003662;-118.25534820557;42;189,00;1967
40.751041412354;-73.982330322266;55;188.33999633789;2003
39.747108459473;-104.99758148193;40;188,00;2018
40.742771148682;-73.985542297363;33;187.5;1928
25.782339096069;-80.189712524414;57;187.44999694824;2007
40.748779296875;-73.990089416504;58;187.41000366211;2007
;;;;
40.747081756592;-73.99015045166;46;187.14999389648;2010
36.126758575439;-115.16555786133;45;187.14999389648;2005
41.886520385742;-87.631439208984;58;186.77000427246;2014
40.709720611572;-74.010971069336;47;186.57000732422;1908
25.765050888062;-80.19010925293;56;185.92999267578;2007
41.893009185791;-87.629272460938;58;185.91000366211;2003
40.761699676514;-73.979888916016;46;185.63000488281;1964
41.895309448242;-87.625038146973;49;185.32000732422;1991
40.687091827393;-73.980278015137;53;185,00;2017
47.610599517822;-122.33466339111;44;184.82000732422;1989
34.052169799805;-118.25261688232;45;184.80000305176;1984
29.753559112549;-95.369506835938;44;184.71000671387;1963
40.760791778564;-73.977416992188;46;184.50999450684;2015
37.785800933838;-122.39209747314;54;184.41000366211;2008
41.87760925293;-87.632377624512;44;184.41000366211;1930
47.620498657227;-122.34929656982;0;184.41000366211;1962
40.757949829102;-73.992263793945;60;184.10000610352;2006
40.851718902588;-73.951972961426;0;184,00;1931
36.109920501709;-115.17649078369;52;183.94999694824;2010
36.110260009766;-115.1742477417;50;183.94999694824;2010
40.762130737305;-73.972991943359;41;183.80000305176;1983
32.783298492432;-96.797836303711;36;183.5;1954
40.765029907227;-73.983619689941;40;183.42999267578;2013
35.229309082031;-80.845001220703;53;183.25999450684;0
25.770599365234;-80.189300537109;54;183.19999694824;2009
25.806970596313;-80.185638427734;53;183.19999694824;2017
41.87739944458;-87.625602722168;44;183.19000244141;1972
43.038280487061;-87.901962280273;42;183.19000244141;1973
42.358558654785;-71.058349609375;41;183.19000244141;1970
41.88489151001;-87.623199462891;41;183.19000244141;1955
40.756771087646;-73.989631652832;40;183.10000610352;2011
37.792869567871;-122.3978729248;48;183,00;1982
37.790508270264;-122.39717102051;43;183,00;1985
40.756839752197;-73.982116699219;44;182.91000366211;1974
36.107780456543;-115.17713928223;60;182.88000488281;2009
42.355709075928;-71.05200958252;46;182.88000488281;1987
29.754489898682;-95.371299743652;40;182.88000488281;2002
41.88090133667;-87.640419006348;45;182.86000061035;1992
25.761240005493;-80.19367980957;52;182.58000183105;2016
41.882358551025;-87.634407043457;44;182.46000671387;1982
41.874198913574;-87.63484954834;51;182.27000427246;0
32.783390045166;-96.797233581543;50;182.27000427246;1964
40.771961212158;-73.98609161377;54;182.25;2014
47.607799530029;-122.33811187744;42;182.17999267578;2006
36.108978271484;-115.16871643066;50;182,00;2009
40.766540527344;-73.983757019043;46;181.9700012207;2006
40.691940307617;-73.984970092773;57;181.66000366211;2015
25.766159057617;-80.192916870117;57;181.39999389648;2016
41.867088317871;-87.622016906738;54;181.30000305176;2010
38.627410888672;-90.189552307129;42;180.75;1988
40.75857925415;-73.982261657715;45;180.44000244141;1973
41.901039123535;-87.62451171875;55;179.83000183105;1964
40.691650390625;-73.98558807373;51;179.83000183105;2014
42.352241516113;-71.05623626709;46;179.83000183105;1984
40.713680267334;-74.002510070801;37;179.83000183105;1936
41.897270202637;-87.626182556152;53;179.47999572754;2009
40.745079040527;-73.98558807373;54;179.33000183105;2008
40.71118927002;-74.010398864746;58;179.22999572754;1992
35.224048614502;-80.844657897949;42;179.22999572754;1988
40.760528564453;-73.980979919434;48;178.91999816895;1959
40.715400695801;-74.004348754883;41;178.91999816895;1967
41.89123916626;-87.621528625488;57;178.89999389648;2018
25.768939971924;-80.188888549805;58;178.61999511719;2008
25.768299102783;-80.18879699707;58;178.61999511719;2008
25.784639358521;-80.189987182617;50;178.30999755859;2007
0.0;0.0;53;178,00;0
40.759349822998;-73.985610961914;53;177.85000610352;2002
41.880088806152;-87.625648498535;49;177.61999511719;2013
40.769111633301;-73.981590270996;44;177.61999511719;1970
40.44261932373;-79.995147705078;44;177.39999389648;1932
41.884788513184;-87.624893188477;41;177.39999389648;1983
44.973640441895;-93.270027160645;42;177.24000549316;1985
30.2672996521;-97.749649047852;45;177.10000610352;2008
41.890808105469;-87.614501953125;61;177.08999633789;1990
41.879718780518;-87.628890991211;39;176.83999633789;2003
40.757831573486;-73.982383728027;42;176.78999328613;1971
33.849449157715;-84.366569519043;42;176.78999328613;2008
32.779579162598;-96.798728942871;37;176.78999328613;1984
40.712909698486;-74.003662109375;34;176.78999328613;1914
32.784469604492;-96.800239562988;45;176.47999572754;1984
27.945510864258;-82.458221435547;42;176.47999572754;1992
29.756399154663;-95.363311767578;40;176.47999572754;1974
34.052268981934;-118.25134277344;42;176.17999267578;1985
40.708759307861;-74.01399230957;52;176.16999816895;0
33.790859222412;-84.397583007812;46;175.86999511719;2009
40.760280609131;-73.974388122559;43;175.86999511719;1982
40.710479736328;-74.015678405762;37;175.86999511719;1985
40.742351531982;-73.986312866211;42;175.57000732422;1973
35.231029510498;-80.844757080078;50;175.5;2010
40.755908966064;-73.987602233887;40;175.25999450684;2002
40.752670288086;-73.980079650879;38;175.25999450684;2003
40.760589599609;-73.982887268066;38;175.25999450684;2001
40.732360839844;-74.060150146484;53;175,00;2016
25.933540344238;-80.120971679688;51;175,00;2008
39.100730895996;-84.513221740723;49;175,00;1931
40.75862121582;-73.986122131348;56;174.96000671387;1985
47.605140686035;-122.33396911621;47;174.96000671387;1983
40.756031036377;-73.974281311035;42;174.96000671387;1967
41.895408630371;-87.627197265625;52;174.80999755859;2003
41.879730224609;-87.632781982422;40;174.64999389648;1987
37.789569854736;-122.40032196045;40;174.64999389648;1975
40.75074005127;-73.975517272949;42;174.35000610352;1956
40.760608673096;-73.979179382324;43;174.03999328613;1963
41.881660461426;-87.628723144531;39;173.94000244141;2005
28.451400756836;-81.469329833984;0;173.75;0
41.893821716309;-87.616371154785;58;173.74000549316;1986
40.754920959473;-73.971832275391;49;173.74000549316;1983
40.713550567627;-74.012329101562;47;173.74000549316;1987
37.795391082764;-122.39611816406;45;173.74000549316;1984
40.749359130859;-73.975852966309;42;173.74000549316;1971
29.74986076355;-95.080711364746;0;173.69999694824;1939
37.79455947876;-122.39958190918;45;173.42999267578;1970
42.330268859863;-83.047500610352;47;173.25999450684;1928
40.687839508057;-73.978828430176;52;173.13000488281;2016
40.753280639648;-73.975341796875;38;173.13000488281;1991
41.883041381836;-87.630706787109;23;173.13000488281;1924
40.747959136963;-73.974571228027;51;172.82000732422;1998
37.78987121582;-122.40189361572;43;172.25;1967
41.899810791016;-87.623481750488;37;172.21000671387;1929
40.754428863525;-73.975921630859;35;172.21000671387;1928
37.793319702148;-122.39437103271;42;172,00;1976
42.346481323242;-71.08162689209;36;172,00;2002
40.440280914307;-80.000221252441;33;172,00;2015
41.888168334961;-87.62850189209;61;171.39999389648;1964
41.88793182373;-87.629150390625;61;171.39999389648;1964
41.87845993042;-87.629959106445;42;171.30000305176;1974
40.706218719482;-74.011672973633;48;171,00;1932
44.977210998535;-93.26766204834;40;171,00;1981
41.895191192627;-87.626556396484;56;170.69000244141;1983
40.751468658447;-73.990867614746;46;170.69000244141;1931
40.764331817627;-73.972709655762;40;170.69000244141;1927
41.884071350098;-87.638931274414;36;170.69000244141;1990
47.606498718262;-122.33135223389;36;170.69000244141;2017
32.775360107422;-96.808967590332;0;170.69000244141;1978
32.789459228516;-96.800117492676;42;170.67999267578;2013
25.823240280151;-80.121421813965;44;170.38999938965;2000
25.822399139404;-80.121559143066;44;170.38999938965;2000
40.770118713379;-73.985816955566;51;170,00;1986
40.75318145752;-73.967781066895;52;169.7799987793;1986
40.749561309814;-73.974716186523;39;169.7799987793;1962
41.885650634766;-87.614601135254;56;169.4700012207;1991
41.885440826416;-87.615356445312;55;169.4700012207;1988
36.109588623047;-115.17836761475;55;169.4700012207;2009
33.754070281982;-84.390548706055;44;169.4700012207;1967
39.962371826172;-83.002128601074;47;169.30000305176;1927
25.766080856323;-80.194938659668;48;169.19999694824;2017
40.756690979004;-73.987022399902;30;169.19999694824;2001
41.882621765137;-87.637451171875;45;169.16999816895;1929
40.753330230713;-73.979507446289;41;169.16999816895;1964
40.708221435547;-74.010498046875;38;169.16000366211;1915
25.796739578247;-80.187866210938;47;169.13999938965;2009
38.889469146729;-77.035232543945;0;169.05000305176;1884
41.884910583496;-87.614707946777;54;169,00;1975
40.748481750488;-73.989181518555;48;169,00;2011
25.774799346924;-80.187782287598;55;168.86000061035;2007
33.761631011963;-84.384773254395;52;168.86000061035;1985
25.794649124146;-80.187072753906;51;168.86000061035;2008
40.744758605957;-73.986190795898;48;168.86000061035;1999
41.892169952393;-87.618049621582;55;168.75999450684;2009
41.901561737061;-87.628868103027;53;168.55999755859;1974
41.886009216309;-87.623481750488;46;168.55999755859;1985
40.756000518799;-73.983810424805;45;168.25;1970
37.790481567383;-122.40123748779;43;168,00;1984
41.88304901123;-87.625679016113;38;167.9700012207;1927
40.748989105225;-73.975067138672;44;167.94999694824;1963
25.943939208984;-80.120018005371;43;167.94999694824;2005
40.706428527832;-74.010696411133;42;167.94999694824;1927
40.716491699219;-74.005996704102;29;167.94999694824;1974
25.804859161377;-80.18579864502;51;167.64999389648;2016
40.757568359375;-73.984039306641;53;167.63999938965;2013
25.940759658813;-80.120491027832;51;167.63999938965;2004
40.760501861572;-73.986930847168;51;167.63999938965;2003
25.774940490723;-80.14119720459;50;167.63999938965;0
29.754680633545;-95.369926452637;44;167.63999938965;1983
25.944929122925;-80.120002746582;43;167.63999938965;2008
32.785110473633;-96.794799804688;42;167.63999938965;1959
29.753170013428;-95.372413635254;40;167.63999938965;1973
40.769958496094;-73.981582641602;35;167.63999938965;2008
38.254951477051;-85.757133483887;35;167.33999633789;1992
25.766120910645;-80.193710327148;52;167.30000305176;2016
25.764049530029;-80.192199707031;50;167.0299987793;2017
40.756671905518;-73.975608825684;41;167.0299987793;1971
25.806909561157;-80.186447143555;55;167,00;2017
25.806240081787;-80.186813354492;55;167,00;2017
40.751770019531;-73.968330383301;44;167,00;2015
41.890071868896;-87.619132995605;49;166.57000732422;2015
40.746471405029;-73.972953796387;55;166.41999816895;1988
45.514339447021;-122.67935180664;40;166.41999816895;1973
29.423240661621;-98.483787536621;38;166.41999816895;1988
40.711948394775;-74.008682250977;44;166.11999511719;1928
25.93438911438;-80.120948791504;51;166,00;2009
41.886600494385;-87.621383666992;57;165.88000488281;2002
40.76176071167;-73.969749450684;55;165.80000305176;1975
47.605899810791;-122.33023834229;42;165.50999450684;1981
25.792449951172;-80.187202453613;56;165.5;2007
40.707290649414;-74.006988525391;51;165.5;2005
41.889801025391;-87.63069152832;49;165.47999572754;2013
40.77954864502;-73.987442016602;49;165.25999450684;2003
40.702831268311;-74.013946533203;41;165.25;1988
25.768779754639;-80.189781188965;50;165.19999694824;2009
40.750091552734;-73.97590637207;38;165.19999694824;1973
0.0;0.0;47;165,00;0
37.786418914795;-122.39199066162;45;165,00;2014
40.761589050293;-73.970230102539;41;164.89999389648;1926
40.744659423828;-73.972190856934;46;164.69000244141;2016
40.7610206604;-73.980140686035;42;164.60000610352;1960
36.112449645996;-115.17211914062;0;164.60000610352;1998
40.707618713379;-74.010757446289;29;164.58999633789;1912
36.106178283691;-115.17469024658;47;164.28999328613;2009
44.978191375732;-93.27082824707;40;164.13999938965;1992
25.776990890503;-80.188423156738;49;164,00;2008
25.776519775391;-80.188941955566;49;164,00;2008
25.771379470825;-80.188377380371;46;164,00;2018
42.356338500977;-71.051742553711;35;164,00;1993
40.751758575439;-73.979309082031;45;163.97999572754;1929
37.791828155518;-122.39880371094;38;163.97999572754;1982
35.774349212646;-78.64005279541;32;163.97999572754;2008
40.715801239014;-74.005950927734;53;163.67999267578;1990
25.794780731201;-80.187660217285;44;163.38000488281;2008
45.522769927979;-122.67588043213;42;163.38000488281;1983
47.60583114624;-122.33187866211;41;163.38000488281;1973
